Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
4/4/2026 12:20;22,5;47,3;22,2;52,9;274;-148,87;8,74;0,23
4/4/2026 12:20;22,5;47,1;22,3;52,8;273;-148,87;8,73;0,23
4/4/2026 12:22;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
4/4/2026 12:24;22,6;47,0;22,4;52,8;273;-148,87;8,75;0,23
4/4/2026 12:27;22,7;46,9;22,3;53,0;274;-148,87;8,77;0,23
4/4/2026 12:27;22,6;46,8;22,3;52,7;275;-148,87;8,79;0,23
4/4/2026 12:30;22,5;47,0;22,3;52,5;274;-148,87;8,79;0,23
4/4/2026 12:31;22,5;47,0;22,3;52,3;275;-148,87;8,77;0,23
4/4/2026 12:33;22,4;47,2;22,4;52,3;274;-148,87;8,77;0,23
4/4/2026 12:36;22,5;47,3;22,5;52,3;275;-148,87;8,75;0,23
4/4/2026 12:39;22,4;47,2;22,5;52,4;274;-148,87;8,77;0,23
4/4/2026 12:39;22,4;47,1;22,5;52,2;274;-148,87;8,75;0,23
4/4/2026 12:39;22,5;47,2;22,5;52,5;273;-148,87;8,75;0,23
4/4/2026 12:39;22,5;47,3;22,5;52,3;275;-148,87;8,75;0,23
4/4/2026 12:39;22,5;47,3;22,4;52,2;276;-148,87;8,73;0,23
4/4/2026 12:39;22,5;47,3;22,4;52,2;276;-148,87;8,73;0,23
4/4/2026 12:39;22,5;47,5;22,4;52,1;278;-148,87;8,73;0,23
4/4/2026 12:39;22,4;47,6;22,5;52,2;277;-148,87;8,75;0,23
4/4/2026 12:42;22,4;47,4;22,6;52,3;275;-148,87;8,74;0,23
4/4/2026 12:42;22,3;47,4;22,6;52,3;276;-148,87;8,73;0,23
4/4/2026 12:42;22,3;47,2;22,6;52,3;277;-148,87;8,73;0,23
4/4/2026 12:42;22,3;47,1;22,6;52,0;278;-148,87;8,73;0,23
4/4/2026 12:42;22,4;47,0;22,6;51,7;278;-148,87;8,75;0,23
4/4/2026 12:42;22,3;46,8;22,6;51,9;280;-148,87;8,74;0,23
4/4/2026 12:44;22,3;47,0;22,6;52,1;279;-148,87;8,75;0,23
4/4/2026 12:44;22,3;47,0;22,5;52,0;277;-148,87;8,76;0,23
4/4/2026 12:44;22,4;47,0;22,5;52,0;278;-148,87;8,75;0,23
4/4/2026 12:44;22,5;47,0;22,6;51,8;276;-148,87;8,76;0,23
4/4/2026 12:44;22,5;46,8;22,6;51,9;278;-148,87;8,76;0,23
4/4/2026 12:44;22,4;46,7;22,5;51,9;276;-148,87;8,75;0,23
4/4/2026 12:44;22,3;46,7;22,4;51,6;276;-148,87;8,76;0,23
4/4/2026 12:44;22,4;46,6;22,4;51,7;277;-148,87;8,77;0,23
4/4/2026 12:44;22,3;46,5;22,3;51,6;275;-148,87;8,77;0,23
4/4/2026 12:44;22,4;46,6;22,2;51,8;274;-148,87;8,79;0,23
4/4/2026 12:44;22,3;46,5;22,3;51,9;274;-148,87;8,80;0,23
4/4/2026 12:46;22,2;46,4;22,2;51,8;274;-148,87;8,79;0,23
4/4/2026 12:46;22,2;46,2;22,2;51,6;272;-148,87;8,78;0,23
4/4/2026 12:46;22,3;46,4;22,1;51,5;271;-148,87;8,80;0,23
4/4/2026 12:46;22,3;46,5;22,1;51,8;271;-148,87;8,79;0,23
4/4/2026 12:46;22,2;46,5;22,1;51,8;269;-148,87;8,78;0,23
4/4/2026 12:46;22,2;46,5;22,1;51,7;267;-148,87;8,79;0,23
4/4/2026 12:46;22,2;46,7;22,1;51,5;268;-148,87;8,78;0,23
4/4/2026 12:47;22,3;46,5;22,1;51,3;269;-148,87;8,78;0,23
4/4/2026 12:47;22,2;46,7;22,1;51,4;267;-148,87;8,79;0,23
4/4/2026 12:47;999;-50;22,1;999;9999;-148,87;99,9;0,23
4/4/2026 12:50;22,1;46,5;22,1;51,1;268;-148,87;8,80;0,23
4/4/2026 12:53;22,2;46,5;22,1;50,9;267;-148,87;8,81;0,23
4/4/2026 12:53;22,2;46,6;22,0;51,1;269;-148,87;8,80;0,23
4/4/2026 12:53;22,1;46,7;22,0;51,1;268;-148,87;8,78;0,23
4/4/2026 12:53;22,1;46,8;22,0;51,3;269;-148,87;8,77;0,23
4/4/2026 12:53;22,1;46,6;22,0;51,2;269;-148,87;8,76;0,23
4/4/2026 12:56;22,2;46,5;22,0;50,9;268;-148,87;8,77;0,23
4/4/2026 12:56;22,1;46,7;22,0;50,7;267;-148,87;8,79;0,23
4/4/2026 12:56;22,2;46,5;22,1;50,7;266;-148,87;8,78;0,23
4/4/2026 12:58;22,2;46,4;22,1;50,5;268;-148,87;8,79;0,23
4/4/2026 12:58;22,1;46,6;22,1;50,8;269;-148,87;8,79;0,23
4/4/2026 13:00;22,2;46,7;22,0;50,5;268;-148,87;8,80;0,23
4/4/2026 13:00;22,1;46,6;22,1;50,4;268;-148,87;8,81;0,23
4/4/2026 13:00;22,1;46,5;22,2;50,3;269;-148,87;8,81;0,23
4/4/2026 13:00;22,1;46,4;22,2;50,4;269;-148,87;8,81;0,23
4/4/2026 13:00;22,1;46,6;22,3;50,4;271;-148,87;8,83;0,23
4/4/2026 13:00;22,0;46,6;22,3;50,7;272;-148,87;8,82;0,23
4/4/2026 13:00;22,0;46,6;22,3;50,5;271;-148,87;8,83;0,23
4/4/2026 13:00;21,9;46,6;22,2;50,6;270;-148,87;8,82;0,23
4/4/2026 13:00;21,9;46,6;22,1;50,5;269;-148,87;8,84;0,23
4/4/2026 13:00;21,9;46,6;22,2;50,6;270;-148,87;8,85;0,23
4/4/2026 13:00;21,8;46,7;22,1;50,4;271;-148,87;8,86;0,23
4/4/2026 13:00;21,8;46,8;22,0;50,3;271;-148,87;8,85;0,23
4/4/2026 13:00;21,8;46,7;21,9;50,3;272;-148,87;8,86;0,23
4/4/2026 13:00;21,8;46,9;21,9;50,2;273;-148,87;8,84;0,23
4/4/2026 13:00;21,9;46,8;21,8;50,4;272;-148,87;8,83;0,23
4/4/2026 13:00;21,9;47,0;21,9;50,4;273;-148,87;8,84;0,23
4/4/2026 13:00;21,8;46,8;21,9;50,3;273;-148,87;8,85;0,23
4/4/2026 13:00;21,8;46,9;22,0;50,5;273;-148,87;8,85;0,23
4/4/2026 13:00;21,8;46,9;22,0;50,7;273;-148,87;8,86;0,23
4/4/2026 13:00;21,8;46,9;21,9;50,5;272;-148,87;8,84;0,23
4/4/2026 13:00;21,7;46,8;21,9;50,5;272;-148,87;8,83;0,23
4/4/2026 13:00;23,2;48,1;22,1
4/4/2026 13:02;21,7;47,0;21,8;50,4;272;-148,87;8,82;0,23
4/4/2026 13:02;21,7;47,0;21,8;50,1;271;-148,87;8,84;0,23
4/4/2026 13:02;21,8;46,9;21,8;50,2;270;-148,87;8,84;0,23
4/4/2026 13:02;21,8;46,8;21,7;50,5;268;-148,87;8,85;0,23
4/4/2026 13:02;21,8;46,8;21,8;50,6;270;-148,87;8,85;0,23
4/4/2026 13:02;21,7;46,7;21,7;50,7;269;-148,87;8,84;0,23
