Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
11/4/2026 12:20;23,0;48,1;22,5;53,6;271;-148,87;8,63;0,23
11/4/2026 12:21;23,0;48,0;22,5;53,4;272;-148,87;8,63;0,23
11/4/2026 12:22;23,0;47,8;22,4;53,1;272;-148,87;8,61;0,23
11/4/2026 12:22;23,0;48,0;22,4;53,3;271;-148,87;8,63;0,23
11/4/2026 12:22;22,9;47,9;22,3;53,1;270;-148,87;8,64;0,23
11/4/2026 12:24;23,0;48,0;22,4;53,3;270;-148,87;8,63;0,23
11/4/2026 12:24;22,9;47,9;22,3;53,5;269;-148,87;8,64;0,23
11/4/2026 12:24;23,2;48,1;22,1
11/4/2026 12:24;23,0;47,8;22,2;53,4;268;-148,87;8,63;0,23
11/4/2026 12:24;22,9;47,9;22,2;53,7;266;-148,87;8,62;0,23
11/4/2026 12:24;22,8;48,0;22,2;53,8;267;-148,87;8,63;0,23
11/4/2026 12:24;22,9;48,1;22,2;53,7;267;-148,87;8,65;0,23
11/4/2026 12:24;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
11/4/2026 12:26;23,0;47,9;22,1;53,9;268;-148,87;8,66;0,23
11/4/2026 12:27;23,0;48,0;22,1;53,8;268;-148,87;8,67;0,23
11/4/2026 12:30;23,0;47,9;22,1;53,8;266;-148,87;8,67;0,23
11/4/2026 12:30;23,0;47,9;22,2;53,7;266;-148,87;8,67;0,23
11/4/2026 12:30;23,1;47,7;22,2;53,9;268;-148,87;8,66;0,23
11/4/2026 12:31;23,0;47,8;22,2;54,1;267;-148,87;8,64;0,23
11/4/2026 12:31;23,1;47,7;22,1;54,3;269;-148,87;8,62;0,23
11/4/2026 12:31;23,1;47,5;22,2;54,4;271;-148,87;8,64;0,23
11/4/2026 12:31;23,1;47,4;22,2;54,5;269;-148,87;8,64;0,23
11/4/2026 12:31;23,1;47,4;22,3;54,8;268;-148,87;8,63;0,23
11/4/2026 12:34;23,2;47,5;22,3;55,0;270;-148,87;8,63;0,23
11/4/2026 12:35;23,2;47,4;22,2;55,2;270;-148,87;8,63;0,23
11/4/2026 12:35;23,3;47,4;22,2;55,2;271;-148,87;8,63;0,23
11/4/2026 12:35;23,3;47,5;22,3;55,4;269;-148,87;8,64;0,23
11/4/2026 12:35;23,2;47,4;22,3;55,7;270;-148,87;8,65;0,23
11/4/2026 12:35;23,2;47,6;22,2;55,8;268;-148,87;8,66;0,23
11/4/2026 12:38;23,1;47,5;22,2;55,7;267;-148,87;8,64;0,23
11/4/2026 12:38;23,1;47,5;22,1;55,9;266;-148,87;8,63;0,23
11/4/2026 12:38;23,2;47,4;22,2;55,7;267;-148,87;8,63;0,23
11/4/2026 12:38;23,2;47,2;22,2;55,4;269;-148,87;8,63;0,23
11/4/2026 12:39;23,2;47,4;22,2;55,2;268;-148,87;8,61;0,23
11/4/2026 12:39;23,2;47,4;22,3;55,4;268;-148,87;8,62;0,23
11/4/2026 12:39;23,3;47,4;22,2;55,2;269;-148,87;8,63;0,23
11/4/2026 12:39;23,2;47,2;22,2;55,0;270;-148,87;8,65;0,23
11/4/2026 12:39;23,3;47,1;22,2;55,2;269;-148,87;8,66;0,23
11/4/2026 12:41;23,3;47,2;22,2;55,4;269;-148,87;8,68;0,23
11/4/2026 12:41;23,3;47,4;22,1;55,6;271;-148,87;8,68;0,23
11/4/2026 12:41;999;-50;22,1;999;9999;-148,87;99,9;0,23
11/4/2026 12:42;23,3;47,2;22,0;55,5;270;-148,87;8,69;0,23
11/4/2026 12:42;23,3;47,2;21,9;55,2;268;-148,87;8,70;0,23
11/4/2026 12:45;23,4;47,2;21,8;55,4;270;-148,87;8,72;0,23
11/4/2026 12:45;23,4;47,0;21,9;55,6;269;-148,87;8,74;0,23
11/4/2026 12:45;23,5;46,9;21,9;55,5;269;-148,87;8,74;0,23
11/4/2026 12:45;23,5;46,9;22,0;55,5;269;-148,87;8,73;0,23
11/4/2026 12:47;23,4;46,7;22,0;55,3;270;-148,87;8,73;0,23
11/4/2026 12:47;23,4;46,8;21,9;55,4;271;-148,87;8,73;0,23
11/4/2026 12:48;23,4;46,7;22,0;55,6;271;-148,87;8,71;0,23
11/4/2026 12:48;23,4;46,8;22,1;55,4;273;-148,87;8,73;0,23
11/4/2026 12:49;23,3;46,7;22,0;55,3;271;-148,87;8,73;0,23
11/4/2026 12:51;23,2;46,9;22,0;55,2;273;-148,87;8,75;0,23
11/4/2026 12:53;23,2;46,7;21,9;54,9;274;-148,87;8,76;0,23
11/4/2026 12:54;23,3;46,6;21,9;55,0;276;-148,87;8,76;0,23
11/4/2026 12:54;23,2;46,7;21,9;55,2;276;-148,87;8,76;0,23
11/4/2026 12:54;23,2;46,7;21,9;55,2;277;-148,87;8,76;0,23
11/4/2026 12:57;23,3;46,6;21,9;55,4;275;-148,87;8,77;0,23
11/4/2026 12:57;23,3;46,7;21,9;55,2;273;-148,87;8,75;0,23
11/4/2026 12:57;23,3;46,7;22,0;55,3;273;-148,87;8,75;0,23
11/4/2026 12:57;23,3;46,7;21,9;55,4;271;-148,87;8,75;0,23
11/4/2026 12:57;23,2;46,7;22,0;55,3;269;-148,87;8,74;0,23
11/4/2026 12:57;23,1;46,8;22,0;55,5;270;-148,87;8,72;0,23
11/4/2026 12:57;23,2;46,7;22,1;55,4;268;-148,87;8,71;0,23
11/4/2026 12:59;23,2;46,6;22,2;55,3;270;-148,87;8,69;0,23
11/4/2026 12:59;23,2;46,6;22,2;55,4;270;-148,87;8,70;0,23
11/4/2026 13:01;23,2;46,5;22,3;55,5;271;-148,87;8,69;0,23
11/4/2026 13:01;23,2;46,4;22,2;55,5;272;-148,87;8,70;0,23
11/4/2026 13:04;23,2;46,4;22,2;55,6;270;-148,87;8,69;0,23
11/4/2026 13:04;23,2;46,3;22,2;55,9;270;-148,87;8,67;0,23
11/4/2026 13:04;23,2;46,5;22,1;56,1;272;-148,87;8,69;0,23
11/4/2026 13:04;23,2;46,4;22,2;55,8;271;-148,87;8,69;0,23
11/4/2026 13:04;23,1;46,5;22,3;56,0;270;-148,87;8,70;0,23
11/4/2026 13:04;23,1;46,5;22,3;56,2;269;-148,87;8,71;0,23
11/4/2026 13:06;999;-50;22,1;999;9999;-148,87;99,9;0,23
11/4/2026 13:08;23,2;46,7;22,3;55,9;267;-148,87;8,71;0,23
11/4/2026 13:08;23,1;46,9;22,2;55,7;268;-148,87;8,71;0,23
11/4/2026 13:08;23,2;46,7;22,2;56,0;267;-148,87;8,72;0,23
11/4/2026 13:10;23,1;46,6;22,1;56,2;268;-148,87;8,73;0,23
