Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
2/7/2026 12:20;22,8;48,1;22,2;55,1;277;-148,87;8,74;0,23
2/7/2026 12:21;22,9;48,1;22,2;55,3;277;-148,87;8,76;0,23
2/7/2026 12:24;22,8;48,2;22,1;55,5;275;-148,87;8,76;0,23
2/7/2026 12:24;22,8;48,1;22,2;55,5;274;-148,87;8,75;0,23
2/7/2026 12:24;22,8;48,1;22,3;55,2;273;-148,87;8,76;0,23
2/7/2026 12:24;22,8;48,1;22,3;55,1;272;-148,87;8,76;0,23
2/7/2026 12:24;22,8;48,1;22,4;55,4;272;-148,87;8,77;0,23
2/7/2026 12:24;22,7;48,0;22,4;55,7;272;-148,87;8,77;0,23
2/7/2026 12:24;22,8;48,2;22,4;55,7;274;-148,87;8,75;0,23
2/7/2026 12:24;22,8;48,3;22,4;55,7;274;-148,87;8,76;0,23
2/7/2026 12:24;22,8;48,2;22,5;55,8;276;-148,87;8,75;0,23
2/7/2026 12:27;22,9;48,0;22,5;55,9;274;-148,87;8,74;0,23
2/7/2026 12:27;22,9;48,2;22,4;56,0;272;-148,87;8,74;0,23
2/7/2026 12:27;23,0;48,2;22,4;56,3;271;-148,87;8,74;0,23
2/7/2026 12:27;23,0;48,2;22,5;56,3;271;-148,87;8,74;0,23
2/7/2026 12:30;23,0;48,0;22,5;56,3;270;-148,87;8,73;0,23
2/7/2026 12:30;23,0;48,1;22,6;56,3;272;-148,87;8,72;0,23
2/7/2026 12:30;23,0;47,9;22,6;56,0;273;-148,87;8,71;0,23
2/7/2026 12:30;23,0;48,0;22,6;56,1;273;-148,87;8,72;0,23
2/7/2026 12:30;23,0;48,1;22,7;56,1;272;-148,87;8,74;0,23
2/7/2026 12:30;23,0;48,2;22,6;56,3;274;-148,87;8,75;0,23
2/7/2026 12:30;22,9;48,3;22,5;56,1;274;-148,87;8,74;0,23
2/7/2026 12:30;22,8;48,4;22,6;56,0;273;-148,87;8,75;0,23
2/7/2026 12:30;22,8;48,3;22,6;56,3;274;-148,87;8,77;0,23
2/7/2026 12:30;22,8;48,4;22,5;56,1;275;-148,87;8,76;0,23
2/7/2026 12:30;22,7;48,5;22,4;56,4;277;-148,87;8,75;0,23
2/7/2026 12:31;22,7;48,5;22,5;56,6;279;-148,87;8,75;0,23
2/7/2026 12:31;22,7;48,4;22,5;56,6;278;-148,87;8,75;0,23
2/7/2026 12:31;22,7;48,6;22,5;56,6;277;-148,87;8,76;0,23
2/7/2026 12:31;22,7;48,8;22,6;56,7;278;-148,87;8,76;0,23
2/7/2026 12:31;22,8;48,7;22,5;56,7;279;-148,87;8,78;0,23
2/7/2026 12:31;22,7;48,6;22,5;56,6;278;-148,87;8,79;0,23
2/7/2026 12:34;22,7;48,6;22,5;56,7;279;-148,87;8,81;0,23
2/7/2026 12:37;22,7;48,7;22,6;57,0;281;-148,87;8,82;0,23
2/7/2026 12:37;22,7;48,7;22,5;57,0;282;-148,87;8,83;0,23
2/7/2026 12:37;22,7;48,6;22,5;57,1;282;-148,87;8,81;0,23
2/7/2026 12:37;22,7;48,6;22,6;57,1;282;-148,87;8,81;0,23
2/7/2026 12:37;22,7;48,8;22,5;56,9;280;-148,87;8,81;0,23
2/7/2026 12:37;22,7;49,0;22,5;57,0;282;-148,87;8,82;0,23
2/7/2026 12:38;22,7;49,1;22,5;57,0;283;-148,87;8,83;0,23
2/7/2026 12:38;22,7;49,1;22,4;57,1;285;-148,87;8,82;0,23
2/7/2026 12:38;22,7;48,9;22,4;57,1;284;-148,87;8,81;0,23
2/7/2026 12:38;22,8;48,9;22,5;57,1;283;-148,87;8,80;0,23
2/7/2026 12:38;22,8;48,9;22,5;56,8;282;-148,87;8,80;0,23
2/7/2026 12:38;22,8;49,1;22,5;56,7;284;-148,87;8,81;0,23
2/7/2026 12:38;22,7;49,1;22,6;56,9;283;-148,87;8,82;0,23
2/7/2026 12:38;22,7;49,3;22,5;57,0;283;-148,87;8,80;0,23
2/7/2026 12:38;22,7;49,2;22,6;57,1;282;-148,87;8,80;0,23
