Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
9/5/2026 12:20;23,4;47,9;22,4;53,2;270;-148,87;8,70;0,23
9/5/2026 12:20;23,4;48,1;22,3;53,2;269;-148,87;8,69;0,23
9/5/2026 12:20;23,4;48,2;22,4;53,1;269;-148,87;8,69;0,23
9/5/2026 12:20;23,5;48,2;22,3;53,3;270;-148,87;8,70;0,23
9/5/2026 12:20;23,4;48,2;22,3;53,0;270;-148,87;8,69;0,23
9/5/2026 12:20;23,4;48,3;22,3;52,9;270;-148,87;8,71;0,23
9/5/2026 12:20;23,4;48,4;22,3;52,9;272;-148,87;8,69;0,23
9/5/2026 12:20;23,4;48,3;22,4;53,0;272;-148,87;8,71;0,23
9/5/2026 12:20;23,4;48,3;22,3;52,9;273;-148,87;8,69;0,23
9/5/2026 12:22;23,3;48,3;22,3;53,2;273;-148,87;8,68;0,23
9/5/2026 12:22;23,2;48,5;22,3;53,4;273;-148,87;8,68;0,23
9/5/2026 12:25;23,3;48,6;22,3;53,4;271;-148,87;8,68;0,23
9/5/2026 12:25;23,3;48,8;22,4;53,4;271;-148,87;8,69;0,23
9/5/2026 12:25;23,3;49,0;22,3;53,4;272;-148,87;8,68;0,23
9/5/2026 12:27;23,4;48,8;22,4;53,3;272;-148,87;8,70;0,23
9/5/2026 12:27;23,3;48,9;22,3;53,2;271;-148,87;8,70;0,23
9/5/2026 12:27;23,2;49,1;22,4;52,9;273;-148,87;8,71;0,23
9/5/2026 12:27;23,3;48,9;22,5;52,9;272;-148,87;8,70;0,23
9/5/2026 12:30;23,3;49,1;22,5;53,2;271;-148,87;8,70;0,23
9/5/2026 12:30;23,4;49,1;22,5;53,3;269;-148,87;8,71;0,23
9/5/2026 12:30;23,5;49,2;22,4;53,1;269;-148,87;8,69;0,23
9/5/2026 12:32;23,4;49,2;22,4;53,3;270;-148,87;8,70;0,23
9/5/2026 12:32;23,4;49,3;22,4;53,3;269;-148,87;8,71;0,23
9/5/2026 12:35;23,3;49,4;22,3;53,5;268;-148,87;8,70;0,23
9/5/2026 12:38;23,2;49,3;22,4;53,3;270;-148,87;8,72;0,23
9/5/2026 12:38;23,2;49,1;22,5;53,3;270;-148,87;8,70;0,23
9/5/2026 12:38;23,2;49,1;22,4;53,5;269;-148,87;8,69;0,23
9/5/2026 12:38;23,2;49,1;22,5;53,5;269;-148,87;8,69;0,23
9/5/2026 12:38;23,1;49,0;22,6;53,3;269;-148,87;8,68;0,23
9/5/2026 12:39;23,0;49,0;22,7;53,5;269;-148,87;8,69;0,23
9/5/2026 12:39;23,0;49,0;22,6;53,5;269;-148,87;8,67;0,23
9/5/2026 12:39;22,9;49,0;22,7;53,8;269;-148,87;8,66;0,23
9/5/2026 12:41;23,2;48,1;22,1
9/5/2026 12:42;;;;;274;-148,87;;0,23
9/5/2026 12:42;23,0;49,1;22,8;53,6;269;-148,87;8,66;0,23
9/5/2026 12:42;22,9;49,3;22,9;53,4;268;-148,87;8,67;0,23
9/5/2026 12:42;23,0;49,3;22,9;53,5;269;-148,87;8,66;0,23
9/5/2026 12:42;23,1;49,4;23,0;53,4;269;-148,87;8,65;0,23
9/5/2026 12:42;23,1;49,3;22,9;53,6;270;-148,87;8,64;0,23
9/5/2026 12:42;23,0;49,3;22,9;53,6;268;-148,87;8,64;0,23
9/5/2026 12:42;23,0;49,2;23,0;53,9;266;-148,87;8,62;0,23
9/5/2026 12:42;22,9;49,3;23,0;53,7;265;-148,87;8,63;0,23
9/5/2026 12:42;22,9;49,2;23,0;53,4;264;-148,87;8,63;0,23
9/5/2026 12:42;22,9;49,2;23,1;53,2;266;-148,87;8,64;0,23
9/5/2026 12:43;23,0;49,0;23,0;53,1;264;-148,87;8,65;0,23
9/5/2026 12:43;23,0;49,0;23,1;53,3;266;-148,87;8,64;0,23
9/5/2026 12:46;23,0;49,1;23,1;53,2;267;-148,87;8,66;0,23
9/5/2026 12:46;23,0;49,2;23,0;53,5;267;-148,87;8,64;0,23
9/5/2026 12:46;23,1;49,4;23,0;53,5;266;-148,87;8,63;0,23
9/5/2026 12:46;23,1;49,5;22,9;53,3;268;-148,87;8,64;0,23
9/5/2026 12:46;23,1;49,6;22,9;53,0;268;-148,87;8,64;0,23
9/5/2026 12:46;23,1;49,8;22,9;53,3;267;-148,87;8,62;0,23
9/5/2026 12:46;23,1;49,9;22,8;53,1;266;-148,87;8,63;0,23
9/5/2026 12:46;23,1;50,0;22,8;52,8;267;-148,87;8,65;0,23
9/5/2026 12:46;999;-50;22,1;999;9999;-148,87;99,9;0,23
9/5/2026 12:46;23,1;49,9;22,9;52,7;268;-148,87;8,65;0,23
9/5/2026 12:46;23,1;50,0;22,8;52,5;266;-148,87;8,64;0,23
9/5/2026 12:46;23,0;49,9;22,7;52,3;266;-148,87;8,64;0,23
9/5/2026 12:48;23,0;49,9;22,8;52,1;266;-148,87;8,65;0,23
9/5/2026 12:48;23,1;50,1;22,9;52,3;267;-148,87;8,66;0,23
9/5/2026 12:48;23,0;50,2;22,9;52,3;266;-148,87;8,64;0,23
9/5/2026 12:48;22,9;50,3;22,9;52,2;265;-148,87;8,63;0,23
9/5/2026 12:48;22,9;50,4;22,9;51,9;266;-148,87;8,62;0,23
9/5/2026 12:48;23,0;50,5;22,8;52,0;267;-148,87;8,60;0,23
9/5/2026 12:51;23,1;50,4;22,8;52,1;267;-148,87;8,59;0,23
9/5/2026 12:54;23,1;50,4;22,8;52,0;266;-148,87;8,60;0,23
9/5/2026 12:54;999;-50;22,1;999;9999;-148,87;99,9;0,23
9/5/2026 12:54;23,0;50,2;22,7;52,2;264;-148,87;8,60;0,23
9/5/2026 12:54;23,0;50,4;22,6;52,5;266;-148,87;8,62;0,23
9/5/2026 12:54;23,0;50,5;22,7;52,2;266;-148,87;8,62;0,23
9/5/2026 12:54;23,0;50,5;22,7;52,1;268;-148,87;8,61;0,23
9/5/2026 12:54;22,9;50,5;22,7;51,9;268;-148,87;8,60;0,23
9/5/2026 12:56;23,0;50,7;22,7;51,7;267;-148,87;8,59;0,23
9/5/2026 12:56;23,1;50,8;22,7;52,0;267;-148,87;8,59;0,23
9/5/2026 12:56;23,1;50,7;22,8;51,9;269;-148,87;8,59;0,23
9/5/2026 12:56;23,1;50,6;22,8;51,8;270;-148,87;8,60;0,23
9/5/2026 12:59;23,1;50,7;22,9;51,7;269;-148,87;8,60;0,23
9/5/2026 12:59;23,1;50,9;22,9;52,0;269;-148,87;8,60;0,23
9/5/2026 12:59;23,2;50,7;22,8;52,1;269;-148,87;8,61;0,23
9/5/2026 13:01;23,1;50,8;22,9;52,1;268;-148,87;8,59;0,23
9/5/2026 13:01;23,1;50,6;22,8;52,0;268;-148,87;8,57;0,23
9/5/2026 13:01;23,1;50,8;22,9;52,2;268;-148,87;8,56;0,23
9/5/2026 13:01;23,0;50,7;22,9;52,4;267;-148,87;8,57;0,23
9/5/2026 13:01;23,0;50,6;22,8;52,3;267;-148,87;8,58;0,23
9/5/2026 13:02;23,1;50,6;22,9;52,5;268;-148,87;8,56;0,23
9/5/2026 13:02;23,1;50,6;23,0;52,2;269;-148,87;8,56;0,23
9/5/2026 13:05;23,0;50,6;23,0;52,2;269;-148,87;8,56;0,23
9/5/2026 13:05;22,9;50,5;22,9;52,0;270;-148,87;8,55;0,23
9/5/2026 13:07;23,0;50,5;23,0;51,8;271;-148,87;8,54;0,23
9/5/2026 13:07;23,0;50,5;22,9;51,9;270;-148,87;8,56;0,23
9/5/2026 13:08;23,0;50,7;22,8;51,7;268;-148,87;8,56;0,23
