Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
20/4/2026 12:22;22,7;47,4;22,1;54,4;277;-148,87;8,61;0,23
20/4/2026 12:22;22,7;47,6;22,2;54,6;277;-148,87;8,62;0,23
20/4/2026 12:23;22,6;47,8;22,2;54,7;276;-148,87;8,63;0,23
20/4/2026 12:23;22,7;47,6;22,1;54,5;275;-148,87;8,64;0,23
20/4/2026 12:24;22,6;47,8;22,1;54,6;275;-148,87;8,65;0,23
20/4/2026 12:24;22,5;47,8;22,1;54,6;275;-148,87;8,66;0,23
20/4/2026 12:24;22,4;47,9;22,1;54,6;275;-148,87;8,65;0,23
20/4/2026 12:24;22,5;48,0;22,0;54,8;277;-148,87;8,65;0,23
20/4/2026 12:24;22,4;47,9;22,0;54,9;278;-148,87;8,64;0,23
20/4/2026 12:27;22,4;48,0;22,0;54,7;278;-148,87;8,66;0,23
20/4/2026 12:27;22,4;48,2;22,0;54,7;279;-148,87;8,67;0,23
20/4/2026 12:27;22,5;48,1;22,0;54,8;279;-148,87;8,67;0,23
20/4/2026 12:27;22,4;48,1;22,0;54,7;278;-148,87;8,65;0,23
20/4/2026 12:27;22,4;48,1;21,9;54,9;279;-148,87;8,65;0,23
20/4/2026 12:27;22,4;48,3;21,9;55,2;280;-148,87;8,63;0,23
20/4/2026 12:27;22,4;48,2;22,0;54,9;282;-148,87;8,63;0,23
20/4/2026 12:27;22,4;48,1;21,9;54,8;281;-148,87;8,65;0,23
20/4/2026 12:27;22,4;47,9;21,9;54,6;281;-148,87;8,64;0,23
20/4/2026 12:27;22,5;47,8;21,9;54,5;279;-148,87;8,65;0,23
20/4/2026 12:27;22,5;47,9;21,8;54,3;280;-148,87;8,66;0,23
20/4/2026 12:28;22,6;48,1;21,8;54,2;282;-148,87;8,67;0,23
20/4/2026 12:28;22,6;48,1;21,9;54,3;282;-148,87;8,69;0,23
20/4/2026 12:29;22,6;48,1;21,9;54,2;282;-148,87;8,69;0,23
20/4/2026 12:29;22,7;48,3;21,9;54,2;281;-148,87;8,68;0,23
20/4/2026 12:32;22,7;48,4;22,0;54,4;279;-148,87;8,68;0,23
20/4/2026 12:34;22,7;48,4;22,0;54,3;278;-148,87;8,68;0,23
20/4/2026 12:34;22,7;48,5;21,9;54,3;279;-148,87;8,69;0,23
20/4/2026 12:34;22,7;48,7;21,8;54,3;281;-148,87;8,68;0,23
20/4/2026 12:34;22,6;48,8;21,8;54,2;282;-148,87;8,68;0,23
20/4/2026 12:34;22,5;48,6;21,8;54,3;283;-148,87;8,68;0,23
20/4/2026 12:37;22,6;48,7;21,8;54,5;281;-148,87;8,69;0,23
20/4/2026 12:37;22,6;48,6;21,9;54,5;283;-148,87;8,70;0,23
20/4/2026 12:37;22,5;48,6;21,9;54,6;283;-148,87;8,68;0,23
20/4/2026 12:37;22,6;48,5;22,0;54,5;284;-148,87;8,70;0,23
20/4/2026 12:37;22,6;48,7;21,9;54,7;283;-148,87;8,71;0,23
20/4/2026 12:37;22,6;48,8;21,9;54,6;285;-148,87;8,72;0,23
20/4/2026 12:37;22,7;48,9;21,9;54,8;286;-148,87;8,71;0,23
20/4/2026 12:37;22,7;48,9;21,8;54,8;287;-148,87;8,73;0,23
20/4/2026 12:37;22,7;49,1;21,8;54,7;286;-148,87;8,74;0,23
20/4/2026 12:37;22,7;49,1;21,8;54,6;285;-148,87;8,73;0,23
20/4/2026 12:39;22,6;49,2;21,7;54,4;284;-148,87;8,71;0,23
20/4/2026 12:39;22,7;49,0;21,7;54,5;283;-148,87;8,70;0,23
20/4/2026 12:39;22,6;48,9;21,8;54,5;282;-148,87;8,72;0,23
20/4/2026 12:39;22,5;49,0;21,7;54,2;281;-148,87;8,73;0,23
20/4/2026 12:39;22,6;49,1;21,6;54,0;282;-148,87;8,72;0,23
20/4/2026 12:39;22,7;49,3;21,7;54,3;282;-148,87;8,72;0,23
20/4/2026 12:39;22,7;49,3;21,6;54,2;282;-148,87;8,73;0,23
20/4/2026 12:39;22,8;49,2;21,7;54,1;283;-148,87;8,74;0,23
20/4/2026 12:39;22,7;49,4;21,8;54,1;282;-148,87;8,74;0,23
20/4/2026 12:39;22,8;49,5;21,9;54,3;282;-148,87;8,75;0,23
20/4/2026 12:42;22,8;49,6;21,9;54,6;282;-148,87;8,75;0,23
20/4/2026 12:44;22,9;49,5;21,9;54,9;281;-148,87;8,73;0,23
20/4/2026 12:45;22,8;49,5;22,0;55,0;283;-148,87;8,72;0,23
