Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
25/4/2026 12:20;23,1;48,8;22,4;53,4;272;-148,87;8,73;0,23
25/4/2026 12:22;23,0;48,9;22,4;53,4;270;-148,87;8,72;0,23
25/4/2026 12:22;23,0;48,9;22,4;53,2;271;-148,87;8,71;0,23
25/4/2026 12:22;23,1;49,0;22,5;53,3;269;-148,87;8,71;0,23
25/4/2026 12:22;23,0;48,9;22,5;53,6;269;-148,87;8,73;0,23
25/4/2026 12:22;23,0;48,7;22,5;53,8;268;-148,87;8,74;0,23
25/4/2026 12:23;22,9;48,7;22,5;54,0;266;-148,87;8,73;0,23
25/4/2026 12:23;22,9;48,6;22,4;54,1;265;-148,87;8,75;0,23
25/4/2026 12:23;22,9;48,7;22,4;54,1;267;-148,87;8,76;0,23
25/4/2026 12:23;22,9;48,7;22,4;54,2;267;-148,87;8,76;0,23
25/4/2026 12:23;22,9;48,5;22,3;54,3;266;-148,87;8,76;0,23
25/4/2026 12:23;22,8;48,6;22,4;54,3;267;-148,87;8,77;0,23
25/4/2026 12:25;22,8;48,5;22,3;54,3;268;-148,87;8,78;0,23
25/4/2026 12:28;22,8;48,6;22,4;54,5;268;-148,87;8,78;0,23
25/4/2026 12:28;22,9;48,6;22,4;54,5;269;-148,87;8,78;0,23
25/4/2026 12:28;22,9;48,6;22,5;54,6;271;-148,87;8,79;0,23
25/4/2026 12:28;23,0;48,5;22,5;54,7;272;-148,87;8,81;0,23
25/4/2026 12:28;23,0;48,3;22,4;54,9;270;-148,87;8,82;0,23
25/4/2026 12:30;23,0;48,5;22,4;54,6;272;-148,87;8,80;0,23
25/4/2026 12:31;23,0;48,5;22,5;54,3;273;-148,87;8,78;0,23
25/4/2026 12:31;23,0;48,6;22,4;54,2;272;-148,87;8,77;0,23
25/4/2026 12:31;23,0;48,7;22,4;54,0;271;-148,87;8,78;0,23
25/4/2026 12:32;22,9;48,6;22,3;53,9;272;-148,87;8,79;0,23
25/4/2026 12:32;23,0;48,7;22,2;53,6;273;-148,87;8,78;0,23
25/4/2026 12:32;23,0;48,8;22,2;53,8;271;-148,87;8,76;0,23
25/4/2026 12:32;22,9;48,9;22,3;53,6;272;-148,87;8,78;0,23
25/4/2026 12:32;23,0;48,8;22,4;53,6;271;-148,87;8,79;0,23
25/4/2026 12:32;23,0;48,8;22,3;53,5;270;-148,87;8,80;0,23
25/4/2026 12:32;23,1;48,8;22,4;53,6;272;-148,87;8,78;0,23
25/4/2026 12:32;23,1;48,8;22,4;53,8;272;-148,87;8,76;0,23
25/4/2026 12:34;23,1;48,9;22,4;53,8;273;-148,87;8,76;0,23
25/4/2026 12:34;23,1;49,0;22,4;54,0;274;-148,87;8,75;0,23
25/4/2026 12:34;23,2;49,1;22,3;53,8;276;-148,87;8,75;0,23
25/4/2026 12:34;23,2;49,0;22,3;53,7;278;-148,87;8,73;0,23
25/4/2026 12:34;23,2;49,0;22,3;53,9;278;-148,87;8,72;0,23
25/4/2026 12:34;23,2;49,0;22,3;53,9;277;-148,87;8,70;0,23
25/4/2026 12:34;;;;;274;-148,87;;0,23
25/4/2026 12:34;23,2;49,0;22,4;54,0;278;-148,87;8,72;0,23
25/4/2026 12:34;23,1;49,0;22,4;54,0;278;-148,87;8,71;0,23
25/4/2026 12:34;23,1;49,1;22,4;53,8;278;-148,87;8,70;0,23
25/4/2026 12:36;23,2;48,9;22,4;54,1;276;-148,87;8,71;0,23
25/4/2026 12:36;23,2;49,0;22,3;53,9;275;-148,87;8,71;0,23
25/4/2026 12:36;23,3;49,0;22,3;53,6;274;-148,87;8,71;0,23
25/4/2026 12:36;23,3;49,2;22,3;53,8;274;-148,87;8,70;0,23
25/4/2026 12:36;23,4;49,1;22,2;54,1;274;-148,87;8,68;0,23
25/4/2026 12:39;23,4;49,3;22,1;54,0;274;-148,87;8,69;0,23
25/4/2026 12:39;23,4;49,2;22,1;53,8;273;-148,87;8,69;0,23
25/4/2026 12:39;23,4;49,0;22,1;53,8;274;-148,87;8,68;0,23
25/4/2026 12:39;23,4;49,2;22,0;53,7;276;-148,87;8,66;0,23
25/4/2026 12:41;23,4;49,2;22,0;53,4;275;-148,87;8,67;0,23
25/4/2026 12:41;23,4;49,3;22,1;53,1;274;-148,87;8,66;0,23
25/4/2026 12:41;23,3;49,5;22,2;52,9;274;-148,87;8,65;0,23
25/4/2026 12:41;23,4;49,6;22,2;53,0;275;-148,87;8,67;0,23
25/4/2026 12:41;23,4;49,7;22,2;52,9;275;-148,87;8,68;0,23
25/4/2026 12:41;23,5;49,7;22,1;52,8;273;-148,87;8,67;0,23
25/4/2026 12:41;23,5;49,7;22,2;52,9;272;-148,87;8,66;0,23
25/4/2026 12:41;23,4;49,8;22,1;53,1;274;-148,87;8,66;0,23
25/4/2026 12:41;23,5;50,0;22,1;52,8;274;-148,87;8,65;0,23
25/4/2026 12:41;23,6;49,9;22,1;52,7;273;-148,87;8,64;0,23
25/4/2026 12:41;23,5;49,8;22,0;52,4;271;-148,87;8,65;0,23
25/4/2026 12:41;23,6;49,7;22,0;52,6;272;-148,87;8,67;0,23
25/4/2026 12:41;23,2;48,1;22,1
25/4/2026 12:41;23,5;49,8;21,9;52,7;274;-148,87;8,67;0,23
25/4/2026 12:41;23,5;49,6;21,9;52,7;273;-148,87;8,69;0,23
25/4/2026 12:41;23,6;49,4;21,9;52,5;271;-148,87;8,69;0,23
25/4/2026 12:43;23,6;49,3;21,9;52,8;271;-148,87;8,68;0,23
25/4/2026 12:43;23,6;49,3;21,8;52,8;273;-148,87;8,68;0,23
25/4/2026 12:43;23,7;49,2;21,8;53,1;274;-148,87;8,69;0,23
25/4/2026 12:43;23,7;49,4;21,7;53,3;274;-148,87;8,69;0,23
25/4/2026 12:43;23,7;49,3;21,8;53,1;273;-148,87;8,67;0,23
25/4/2026 12:43;23,8;49,2;21,8;53,1;272;-148,87;8,69;0,23
25/4/2026 12:43;23,9;49,4;21,8;53,3;273;-148,87;8,69;0,23
25/4/2026 12:43;23,9;49,6;21,8;53,3;273;-148,87;8,70;0,23
25/4/2026 12:43;24,0;49,7;21,9;53,0;272;-148,87;8,71;0,23
25/4/2026 12:45;23,9;49,8;21,8;52,8;270;-148,87;8,70;0,23
25/4/2026 12:45;23,8;49,7;21,9;52,9;272;-148,87;8,69;0,23
25/4/2026 12:45;23,9;49,8;21,9;52,9;272;-148,87;8,71;0,23
25/4/2026 12:45;23,9;50,0;21,8;52,8;270;-148,87;8,71;0,23
