Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
26/4/2026 12:20;23,5;49,1;22,4;54,6;267;-148,87;8,48;0,23
26/4/2026 12:20;23,6;49,1;22,4;54,3;266;-148,87;8,46;0,23
26/4/2026 12:21;23,6;49,1;22,5;54,0;267;-148,87;8,47;0,23
26/4/2026 12:21;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
26/4/2026 12:21;23,7;49,1;22,5;53,8;265;-148,87;8,47;0,23
26/4/2026 12:21;23,6;49,2;22,4;53,7;267;-148,87;8,47;0,23
26/4/2026 12:21;23,7;49,4;22,4;53,6;269;-148,87;8,47;0,23
26/4/2026 12:21;23,7;49,2;22,4;53,5;270;-148,87;8,48;0,23
26/4/2026 12:23;23,7;49,3;22,5;53,5;269;-148,87;8,47;0,23
26/4/2026 12:23;23,7;49,3;22,4;53,7;268;-148,87;8,46;0,23
26/4/2026 12:23;23,7;49,2;22,5;53,8;269;-148,87;8,44;0,23
26/4/2026 12:25;23,6;49,1;22,5;53,6;271;-148,87;8,43;0,23
26/4/2026 12:25;23,5;49,2;22,5;53,6;273;-148,87;8,44;0,23
26/4/2026 12:25;23,5;49,2;22,5;53,6;271;-148,87;8,44;0,23
26/4/2026 12:25;23,4;49,1;22,6;53,7;270;-148,87;8,42;0,23
26/4/2026 12:25;23,5;49,2;22,6;53,7;270;-148,87;8,42;0,23
26/4/2026 12:25;23,5;49,2;22,6;54,0;270;-148,87;8,40;0,23
26/4/2026 12:28;23,4;49,4;22,6;54,1;270;-148,87;8,38;0,23
26/4/2026 12:28;23,3;49,2;22,6;54,4;269;-148,87;8,40;0,23
26/4/2026 12:29;23,4;49,2;22,7;54,5;268;-148,87;8,41;0,23
26/4/2026 12:29;23,3;49,0;22,7;54,7;267;-148,87;8,42;0,23
26/4/2026 12:29;23,4;49,1;22,7;54,6;268;-148,87;8,43;0,23
26/4/2026 12:30;23,4;49,3;22,7;54,8;269;-148,87;8,43;0,23
26/4/2026 12:30;23,4;49,1;22,8;54,6;267;-148,87;8,42;0,23
26/4/2026 12:30;23,4;49,0;22,7;54,8;267;-148,87;8,44;0,23
26/4/2026 12:30;23,2;48,1;22,1
26/4/2026 12:30;23,4;49,1;22,6;54,5;266;-148,87;8,43;0,23
26/4/2026 12:30;23,5;48,9;22,7;54,6;267;-148,87;8,42;0,23
26/4/2026 12:33;23,4;48,8;22,6;54,8;265;-148,87;8,42;0,23
26/4/2026 12:35;23,2;48,1;22,1
26/4/2026 12:35;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
26/4/2026 12:35;23,5;48,7;22,6;54,5;266;-148,87;8,42;0,23
26/4/2026 12:35;23,5;48,7;22,6;54,2;267;-148,87;8,42;0,23
26/4/2026 12:35;23,5;48,6;22,5;54,0;266;-148,87;8,42;0,23
26/4/2026 12:35;23,6;48,5;22,4;54,0;265;-148,87;8,44;0,23
26/4/2026 12:35;23,6;48,6;22,5;53,8;265;-148,87;8,43;0,23
26/4/2026 12:35;23,6;48,7;22,5;53,6;265;-148,87;8,42;0,23
26/4/2026 12:37;23,5;48,8;22,4;53,5;266;-148,87;8,41;0,23
26/4/2026 12:37;23,6;48,8;22,4;53,7;265;-148,87;8,41;0,23
26/4/2026 12:37;23,6;48,9;22,4;53,6;267;-148,87;8,40;0,23
26/4/2026 12:37;23,6;48,7;22,3;53,5;268;-148,87;8,39;0,23
26/4/2026 12:37;23,7;48,7;22,4;53,5;269;-148,87;8,38;0,23
26/4/2026 12:40;23,6;48,5;22,4;53,7;268;-148,87;8,36;0,23
26/4/2026 12:42;23,5;48,5;22,4;53,5;268;-148,87;8,38;0,23
26/4/2026 12:42;23,6;48,6;22,4;53,5;268;-148,87;8,36;0,23
26/4/2026 12:42;23,5;48,5;22,4;53,3;270;-148,87;8,35;0,23
26/4/2026 12:44;23,5;48,6;22,5;53,0;270;-148,87;8,36;0,23
26/4/2026 12:44;23,5;48,5;22,6;52,9;269;-148,87;8,36;0,23
26/4/2026 12:44;23,5;48,4;22,6;52,8;269;-148,87;8,35;0,23
