Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
1/4/2026 12:21;22,8;48,7;22,5;53,4;271;-148,87;8,57;0,23
1/4/2026 12:21;22,7;48,6;22,4;53,6;269;-148,87;8,56;0,23
1/4/2026 12:22;22,7;48,5;22,3;53,7;270;-148,87;8,54;0,23
1/4/2026 12:23;;;;;274;-148,87;;0,23
1/4/2026 12:23;;;;;274;-148,87;;0,23
1/4/2026 12:25;22,8;48,5;22,3;53,7;269;-148,87;8,56;0,23
1/4/2026 12:27;22,8;48,4;22,4;53,8;269;-148,87;8,56;0,23
1/4/2026 12:27;22,7;48,2;22,4;53,7;268;-148,87;8,57;0,23
1/4/2026 12:27;22,7;48,3;22,4;53,6;267;-148,87;8,56;0,23
1/4/2026 12:27;22,6;48,1;22,3;53,7;268;-148,87;8,58;0,23
1/4/2026 12:27;22,7;48,0;22,3;53,4;269;-148,87;8,57;0,23
1/4/2026 12:27;999;-50;22,1;999;9999;-148,87;99,9;0,23
1/4/2026 12:28;22,7;48,0;22,2;53,5;271;-148,87;8,56;0,23
1/4/2026 12:28;22,6;48,1;22,1;53,6;271;-148,87;8,56;0,23
1/4/2026 12:30;22,7;48,1;22,2;53,8;271;-148,87;8,57;0,23
1/4/2026 12:30;22,7;48,0;22,2;54,1;272;-148,87;8,59;0,23
1/4/2026 12:32;22,7;47,8;22,3;53,9;273;-148,87;8,58;0,23
1/4/2026 12:34;999;-50;22,1;999;9999;-148,87;99,9;0,23
1/4/2026 12:34;22,8;47,7;22,4;54,0;275;-148,87;8,58;0,23
1/4/2026 12:34;22,7;47,7;22,3;54,1;273;-148,87;8,58;0,23
1/4/2026 12:37;22,7;47,6;22,3;53,8;272;-148,87;8,59;0,23
1/4/2026 12:38;22,7;47,6;22,2;53,7;274;-148,87;8,59;0,23
1/4/2026 12:39;22,7;47,8;22,2;53,5;274;-148,87;8,58;0,23
1/4/2026 12:39;22,7;47,8;22,1;53,8;273;-148,87;8,58;0,23
1/4/2026 12:39;22,7;47,9;22,2;53,9;272;-148,87;8,59;0,23
1/4/2026 12:39;22,7;47,9;22,2;54,1;274;-148,87;8,58;0,23
1/4/2026 12:39;22,8;47,8;22,3;53,9;273;-148,87;8,57;0,23
