Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
13/6/2026 12:20;22,9;47,2;22,5;53,6;279;-148,87;8,47;0,23
13/6/2026 12:20;22,9;47,2;22,5;53,4;280;-148,87;8,46;0,23
13/6/2026 12:22;23,0;47,2;22,5;53,7;281;-148,87;8,46;0,23
13/6/2026 12:22;22,9;47,1;22,6;54,0;281;-148,87;8,47;0,23
13/6/2026 12:22;22,9;47,3;22,5;54,2;281;-148,87;8,48;0,23
13/6/2026 12:22;;;;;274;-148,87;;0,23
13/6/2026 12:22;23,0;47,3;22,6;54,3;281;-148,87;8,48;0,23
13/6/2026 12:22;22,9;47,2;22,5;54,4;280;-148,87;8,47;0,23
13/6/2026 12:22;22,9;47,4;22,5;54,5;280;-148,87;8,48;0,23
13/6/2026 12:22;23,0;47,3;22,6;54,4;281;-148,87;8,48;0,23
13/6/2026 12:22;23,2;48,1;22,1
13/6/2026 12:22;22,9;47,2;22,7;54,5;282;-148,87;8,49;0,23
13/6/2026 12:22;23,0;47,1;22,6;54,7;280;-148,87;8,51;0,23
13/6/2026 12:22;23,0;47,3;22,7;54,6;279;-148,87;8,50;0,23
13/6/2026 12:22;23,0;47,3;22,6;54,5;280;-148,87;8,50;0,23
13/6/2026 12:22;23,1;47,2;22,6;54,5;280;-148,87;8,51;0,23
13/6/2026 12:23;23,0;47,2;22,6;54,4;278;-148,87;8,51;0,23
13/6/2026 12:23;23,0;47,1;22,7;54,4;279;-148,87;8,52;0,23
13/6/2026 12:23;23,0;47,2;22,7;54,7;280;-148,87;8,51;0,23
13/6/2026 12:23;23,1;47,0;22,6;54,8;280;-148,87;8,50;0,23
13/6/2026 12:23;23,1;47,0;22,6;55,1;280;-148,87;8,49;0,23
13/6/2026 12:24;23,1;46,9;22,7;55,0;281;-148,87;8,48;0,23
13/6/2026 12:24;23,0;47,1;22,7;54,8;283;-148,87;8,50;0,23
13/6/2026 12:24;23,1;47,0;22,7;55,0;284;-148,87;8,50;0,23
13/6/2026 12:24;23,1;46,9;22,6;55,1;285;-148,87;8,49;0,23
13/6/2026 12:24;23,1;46,9;22,5;55,3;285;-148,87;8,48;0,23
13/6/2026 12:25;23,2;47,0;22,6;55,1;286;-148,87;8,48;0,23
13/6/2026 12:25;23,2;47,1;22,5;54,8;288;-148,87;8,47;0,23
13/6/2026 12:25;23,1;47,3;22,5;55,0;287;-148,87;8,48;0,23
13/6/2026 12:27;23,2;47,2;22,5;54,8;286;-148,87;8,47;0,23
13/6/2026 12:27;23,2;47,4;22,5;54,7;286;-148,87;8,49;0,23
13/6/2026 12:27;23,2;47,4;22,4;54,6;286;-148,87;8,47;0,23
13/6/2026 12:27;23,2;47,4;22,5;54,3;286;-148,87;8,46;0,23
13/6/2026 12:27;23,1;47,3;22,5;54,0;285;-148,87;8,47;0,23
13/6/2026 12:27;23,2;47,5;22,4;53,9;283;-148,87;8,46;0,23
13/6/2026 12:27;23,2;47,6;22,3;53,7;283;-148,87;8,44;0,23
13/6/2026 12:27;23,1;47,4;22,3;53,5;281;-148,87;8,42;0,23
13/6/2026 12:27;23,0;47,5;22,3;53,5;280;-148,87;8,42;0,23
13/6/2026 12:27;23,0;47,4;22,3;53,7;278;-148,87;8,41;0,23
13/6/2026 12:27;23,1;47,5;22,2;53,5;280;-148,87;8,42;0,23
13/6/2026 12:27;23,0;47,3;22,2;53,3;282;-148,87;8,41;0,23
13/6/2026 12:29;23,0;47,3;22,2;53,5;280;-148,87;8,42;0,23
13/6/2026 12:29;23,0;47,2;22,3;53,7;281;-148,87;8,41;0,23
13/6/2026 12:29;22,9;47,3;22,3;53,5;280;-148,87;8,40;0,23
13/6/2026 12:29;23,0;47,3;22,3;53,2;282;-148,87;8,41;0,23
13/6/2026 12:29;23,0;47,3;22,3;53,0;280;-148,87;8,39;0,23
13/6/2026 12:29;23,0;47,2;22,2;52,8;282;-148,87;8,39;0,23
13/6/2026 12:31;23,1;47,2;22,3;52,9;282;-148,87;8,39;0,23
13/6/2026 12:31;23,1;47,3;22,2;52,6;282;-148,87;8,38;0,23
13/6/2026 12:31;23,1;47,2;22,2;52,4;281;-148,87;8,39;0,23
13/6/2026 12:31;23,1;47,1;22,2;52,3;283;-148,87;8,40;0,23
13/6/2026 12:31;23,2;48,1;22,1
13/6/2026 12:33;23,1;47,2;22,3;52,0;283;-148,87;8,40;0,23
13/6/2026 12:33;23,1;47,2;22,3;52,0;283;-148,87;8,40;0,23
13/6/2026 12:33;999;-50;22,1;999;9999;-148,87;99,9;0,23
13/6/2026 12:33;23,0;47,0;22,2;51,9;284;-148,87;8,40;0,23
13/6/2026 12:34;23,0;46,9;22,2;52,0;283;-148,87;8,39;0,23
13/6/2026 12:34;22,9;46,9;22,2;52,0;282;-148,87;8,39;0,23
13/6/2026 12:35;22,8;46,9;22,2;52,1;282;-148,87;8,37;0,23
13/6/2026 12:35;22,8;46,8;22,2;52,2;283;-148,87;8,37;0,23
13/6/2026 12:35;;;;;274;-148,87;;0,23
13/6/2026 12:35;22,8;46,7;22,1;52,1;281;-148,87;8,36;0,23
13/6/2026 12:35;22,8;46,5;22,1;52,3;281;-148,87;8,34;0,23
13/6/2026 12:38;22,7;46,6;22,1;52,2;282;-148,87;8,35;0,23
13/6/2026 12:38;22,7;46,6;22,1;52,0;282;-148,87;8,33;0,23
13/6/2026 12:38;22,8;46,7;22,1;52,0;281;-148,87;8,33;0,23
13/6/2026 12:39;22,7;46,8;22,2;52,3;280;-148,87;8,35;0,23
13/6/2026 12:39;22,8;46,8;22,1;52,6;280;-148,87;8,34;0,23
13/6/2026 12:42;22,8;46,8;22,2;52,7;281;-148,87;8,35;0,23
13/6/2026 12:42;22,8;46,6;22,2;52,7;282;-148,87;8,36;0,23
13/6/2026 12:42;22,8;46,5;22,1;52,6;282;-148,87;8,35;0,23
13/6/2026 12:44;22,8;46,7;22,1;52,5;281;-148,87;8,33;0,23
13/6/2026 12:44;22,8;46,7;22,2;52,7;282;-148,87;8,34;0,23
13/6/2026 12:44;22,8;46,7;22,3;52,7;283;-148,87;8,33;0,23
13/6/2026 12:44;22,8;46,7;22,3;52,7;282;-148,87;8,33;0,23
13/6/2026 12:44;22,9;46,7;22,4;52,9;281;-148,87;8,31;0,23
13/6/2026 12:44;23,0;46,7;22,3;53,1;282;-148,87;8,29;0,23
13/6/2026 12:44;22,9;46,7;22,2;53,3;282;-148,87;8,28;0,23
13/6/2026 12:44;22,9;46,5;22,1;53,5;283;-148,87;8,27;0,23
13/6/2026 12:44;22,9;46,4;22,2;53,5;283;-148,87;8,27;0,23
13/6/2026 12:44;23,0;46,3;22,2;53,5;284;-148,87;8,26;0,23
13/6/2026 12:44;23,0;46,3;22,1;53,5;283;-148,87;8,27;0,23
13/6/2026 12:44;23,0;46,4;22,1;53,5;281;-148,87;8,25;0,23
13/6/2026 12:44;23,1;46,5;22,0;53,6;280;-148,87;8,26;0,23
13/6/2026 12:44;23,1;46,4;22,1;53,7;281;-148,87;8,25;0,23
13/6/2026 12:44;23,1;46,3;22,2;53,5;280;-148,87;8,26;0,23
13/6/2026 12:47;23,1;46,3;22,2;53,8;281;-148,87;8,24;0,23
13/6/2026 12:50;23,1;46,3;22,2;54,1;283;-148,87;8,25;0,23
13/6/2026 12:50;23,1;46,3;22,2;54,0;284;-148,87;8,25;0,23
13/6/2026 12:50;23,2;46,5;22,1;54,2;285;-148,87;8,23;0,23
13/6/2026 12:53;23,3;46,5;22,2;54,0;286;-148,87;8,25;0,23
