Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
5/4/2026 12:20;22,7;48,2;22,3;54,6;270;-148,87;8,66;0,23
5/4/2026 12:20;22,7;48,2;22,3;54,7;270;-148,87;8,67;0,23
5/4/2026 12:23;22,6;48,1;22,4;54,7;270;-148,87;8,68;0,23
5/4/2026 12:23;22,7;48,2;22,4;54,6;270;-148,87;8,69;0,23
5/4/2026 12:23;22,8;48,0;22,4;54,8;271;-148,87;8,70;0,23
5/4/2026 12:23;22,7;47,9;22,5;55,0;270;-148,87;8,69;0,23
5/4/2026 12:25;22,8;48,0;22,6;55,0;268;-148,87;8,71;0,23
5/4/2026 12:25;22,8;48,1;22,6;55,0;268;-148,87;8,72;0,23
5/4/2026 12:25;22,8;48,0;22,6;55,2;269;-148,87;8,74;0,23
5/4/2026 12:25;22,8;48,1;22,5;55,0;268;-148,87;8,75;0,23
5/4/2026 12:27;22,8;48,3;22,4;54,8;269;-148,87;8,75;0,23
5/4/2026 12:27;22,8;48,4;22,3;54,8;271;-148,87;8,76;0,23
5/4/2026 12:27;22,8;48,4;22,4;54,9;271;-148,87;8,75;0,23
5/4/2026 12:27;22,7;48,2;22,5;55,2;272;-148,87;8,77;0,23
5/4/2026 12:27;22,6;48,3;22,5;55,4;272;-148,87;8,77;0,23
5/4/2026 12:28;22,6;48,1;22,6;55,5;273;-148,87;8,76;0,23
5/4/2026 12:28;22,7;48,3;22,6;55,5;274;-148,87;8,77;0,23
5/4/2026 12:28;23,2;48,1;22,1
5/4/2026 12:29;22,6;48,5;22,5;55,6;275;-148,87;8,78;0,23
5/4/2026 12:31;999;-50;22,1;999;9999;-148,87;99,9;0,23
5/4/2026 12:34;22,6;48,4;22,5;55,3;275;-148,87;8,80;0,23
5/4/2026 12:34;22,5;48,4;22,4;55,6;276;-148,87;8,78;0,23
5/4/2026 12:34;22,5;48,3;22,3;55,9;278;-148,87;8,77;0,23
5/4/2026 12:34;22,4;48,2;22,3;55,8;278;-148,87;8,77;0,23
