Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
18/5/2026 12:22;22,9;48,4;21,9;54,8;278;-148,87;8,72;0,23
18/5/2026 12:22;22,9;48,6;21,9;54,8;279;-148,87;8,71;0,23
18/5/2026 12:25;22,9;48,4;22,0;54,5;278;-148,87;8,70;0,23
18/5/2026 12:27;22,9;48,6;22,0;54,2;278;-148,87;8,70;0,23
18/5/2026 12:29;22,9;48,4;21,9;54,1;277;-148,87;8,71;0,23
18/5/2026 12:30;22,9;48,3;22,0;54,1;278;-148,87;8,71;0,23
18/5/2026 12:30;23,0;48,2;21,9;53,9;278;-148,87;8,70;0,23
18/5/2026 12:30;23,0;48,0;21,9;53,7;278;-148,87;8,68;0,23
18/5/2026 12:30;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
18/5/2026 12:30;22,9;48,0;21,9;53,4;277;-148,87;8,69;0,23
18/5/2026 12:32;22,9;47,9;21,9;53,2;277;-148,87;8,69;0,23
18/5/2026 12:35;23,0;48,1;21,9;53,4;276;-148,87;8,68;0,23
18/5/2026 12:35;22,9;48,1;21,8;53,2;277;-148,87;8,68;0,23
18/5/2026 12:35;22,9;48,2;21,8;52,9;278;-148,87;8,66;0,23
18/5/2026 12:35;23,0;48,4;21,8;52,8;280;-148,87;8,68;0,23
18/5/2026 12:35;23,0;48,4;21,8;52,9;281;-148,87;8,67;0,23
18/5/2026 12:35;23,0;48,5;21,8;53,0;281;-148,87;8,67;0,23
18/5/2026 12:38;22,9;48,6;21,8;53,2;280;-148,87;8,67;0,23
18/5/2026 12:38;22,9;48,6;21,7;52,9;278;-148,87;8,67;0,23
18/5/2026 12:38;22,9;48,8;21,7;52,9;280;-148,87;8,67;0,23
18/5/2026 12:38;22,9;48,9;21,8;52,7;278;-148,87;8,68;0,23
18/5/2026 12:39;22,9;48,8;21,9;52,9;278;-148,87;8,69;0,23
18/5/2026 12:39;22,9;48,6;21,8;52,8;278;-148,87;8,69;0,23
18/5/2026 12:40;23,0;48,7;21,8;52,7;280;-148,87;8,69;0,23
18/5/2026 12:40;22,9;48,7;21,8;52,9;281;-148,87;8,70;0,23
18/5/2026 12:40;22,8;48,7;21,9;53,1;282;-148,87;8,70;0,23
18/5/2026 12:40;22,9;48,6;21,9;53,3;282;-148,87;8,71;0,23
18/5/2026 12:43;22,9;48,7;21,9;53,6;282;-148,87;8,70;0,23
18/5/2026 12:43;22,8;48,7;22,0;53,5;282;-148,87;8,69;0,23
18/5/2026 12:46;22,8;48,6;22,0;53,5;282;-148,87;8,68;0,23
18/5/2026 12:46;22,7;48,8;22,1;53,5;283;-148,87;8,69;0,23
18/5/2026 12:46;22,7;49,0;22,2;53,5;281;-148,87;8,67;0,23
18/5/2026 12:46;22,7;48,9;22,3;53,5;280;-148,87;8,67;0,23
18/5/2026 12:46;22,8;48,8;22,3;53,6;281;-148,87;8,69;0,23
18/5/2026 12:47;22,8;48,6;22,3;53,5;280;-148,87;8,68;0,23
18/5/2026 12:47;22,7;48,5;22,3;53,8;281;-148,87;8,68;0,23
18/5/2026 12:50;22,7;48,5;22,2;53,9;282;-148,87;8,69;0,23
18/5/2026 12:50;22,7;48,3;22,3;53,8;282;-148,87;8,67;0,23
18/5/2026 12:53;22,8;48,2;22,2;54,0;283;-148,87;8,68;0,23
18/5/2026 12:53;22,8;48,3;22,3;53,9;284;-148,87;8,69;0,23
18/5/2026 12:53;22,9;48,1;22,3;54,0;282;-148,87;8,71;0,23
18/5/2026 12:53;22,8;48,1;22,3;54,1;280;-148,87;8,72;0,23
18/5/2026 12:53;22,8;48,0;22,3;54,0;279;-148,87;8,74;0,23
18/5/2026 12:53;22,9;48,0;22,2;53,9;279;-148,87;8,72;0,23
18/5/2026 12:53;22,8;48,0;22,2;54,0;280;-148,87;8,73;0,23
18/5/2026 12:53;22,7;48,0;22,1;53,8;280;-148,87;8,72;0,23
18/5/2026 12:53;22,8;48,2;22,1;53,9;279;-148,87;8,71;0,23
18/5/2026 12:55;22,7;48,0;22,1;53,7;280;-148,87;8,69;0,23
18/5/2026 12:55;22,7;48,0;22,2;53,8;281;-148,87;8,69;0,23
18/5/2026 12:55;22,7;48,1;22,3;54,0;281;-148,87;8,70;0,23
18/5/2026 12:55;22,7;47,9;22,3;53,9;283;-148,87;8,71;0,23
18/5/2026 12:57;22,7;47,9;22,2;54,0;284;-148,87;8,71;0,23
18/5/2026 12:57;22,7;47,7;22,2;54,0;282;-148,87;8,71;0,23
18/5/2026 12:57;22,7;47,9;22,3;53,7;282;-148,87;8,72;0,23
18/5/2026 12:58;22,6;48,0;22,4;53,5;282;-148,87;8,71;0,23
18/5/2026 13:01;22,7;48,1;22,4;53,4;281;-148,87;8,72;0,23
18/5/2026 13:03;22,8;48,3;22,4;53,5;281;-148,87;8,72;0,23
18/5/2026 13:03;22,9;48,2;22,3;53,4;282;-148,87;8,72;0,23
18/5/2026 13:05;22,9;48,0;22,4;53,1;282;-148,87;8,72;0,23
18/5/2026 13:05;22,9;47,9;22,3;53,0;283;-148,87;8,73;0,23
18/5/2026 13:05;22,9;47,9;22,3;52,9;284;-148,87;8,74;0,23
18/5/2026 13:05;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
18/5/2026 13:08;22,9;47,8;22,3;52,8;282;-148,87;8,72;0,23
18/5/2026 13:08;22,8;47,7;22,3;53,1;283;-148,87;8,71;0,23
18/5/2026 13:08;22,8;47,7;22,4;52,8;284;-148,87;8,72;0,23
18/5/2026 13:08;22,8;47,9;22,4;53,0;286;-148,87;8,70;0,23
18/5/2026 13:08;22,8;47,8;22,5;52,8;286;-148,87;8,71;0,23
18/5/2026 13:08;22,7;47,7;22,5;52,9;284;-148,87;8,71;0,23
18/5/2026 13:08;22,7;47,9;22,4;52,9;285;-148,87;8,72;0,23
18/5/2026 13:11;22,7;47,8;22,5;52,6;283;-148,87;8,71;0,23
18/5/2026 13:11;22,6;47,9;22,5;52,4;283;-148,87;8,73;0,23
18/5/2026 13:11;22,6;48,0;22,4;52,5;285;-148,87;8,74;0,23
18/5/2026 13:11;22,6;47,8;22,5;52,4;285;-148,87;8,73;0,23
18/5/2026 13:11;22,7;47,9;22,6;52,4;284;-148,87;8,74;0,23
18/5/2026 13:11;22,7;47,9;22,6;52,1;286;-148,87;8,73;0,23
18/5/2026 13:11;22,6;48,0;22,7;52,3;286;-148,87;8,72;0,23
18/5/2026 13:11;22,7;48,2;22,6;52,0;285;-148,87;8,72;0,23
18/5/2026 13:11;22,6;48,3;22,5;52,2;286;-148,87;8,71;0,23
18/5/2026 13:11;22,6;48,3;22,6;52,1;286;-148,87;8,71;0,23
18/5/2026 13:11;22,6;48,4;22,5;52,3;288;-148,87;8,70;0,23
18/5/2026 13:11;22,5;48,4;22,6;52,5;289;-148,87;8,70;0,23
18/5/2026 13:11;22,6;48,2;22,6;52,6;289;-148,87;8,71;0,23
18/5/2026 13:11;22,6;48,3;22,6;52,9;290;-148,87;8,71;0,23
18/5/2026 13:11;22,6;48,5;22,5;52,7;288;-148,87;8,70;0,23
18/5/2026 13:11;22,6;48,5;22,6;52,8;287;-148,87;8,69;0,23
18/5/2026 13:11;22,6;48,6;22,5;53,1;288;-148,87;8,69;0,23
18/5/2026 13:11;22,7;48,5;22,5;53,0;289;-148,87;8,71;0,23
18/5/2026 13:11;22,7;48,4;22,5;52,8;290;-148,87;8,71;0,23
18/5/2026 13:11;;;;;274;-148,87;;0,23
18/5/2026 13:11;22,7;48,5;22,5;52,6;289;-148,87;8,70;0,23
18/5/2026 13:13;22,7;48,6;22,6;52,3;290;-148,87;8,71;0,23
18/5/2026 13:13;22,7;48,6;22,5;52,4;289;-148,87;8,72;0,23
18/5/2026 13:13;22,7;48,8;22,5;52,4;287;-148,87;8,73;0,23
18/5/2026 13:13;22,7;48,8;22,6;52,5;287;-148,87;8,75;0,23
18/5/2026 13:13;999;-50;22,1;999;9999;-148,87;99,9;0,23
18/5/2026 13:13;22,7;48,8;22,6;52,4;289;-148,87;8,74;0,23
18/5/2026 13:13;22,6;48,7;22,5;52,3;288;-148,87;8,74;0,23
18/5/2026 13:13;22,7;48,8;22,5;52,1;288;-148,87;8,72;0,23
18/5/2026 13:14;22,6;49,0;22,5;52,2;289;-148,87;8,71;0,23
18/5/2026 13:17;22,6;49,1;22,4;52,3;289;-148,87;8,70;0,23
18/5/2026 13:20;22,5;49,1;22,4;52,2;287;-148,87;8,69;0,23
18/5/2026 13:21;22,6;49,1;22,4;52,5;286;-148,87;8,68;0,23
18/5/2026 13:21;22,6;49,1;22,3;52,6;287;-148,87;8,69;0,23
18/5/2026 13:21;22,6;49,1;22,4;52,3;287;-148,87;8,69;0,23
18/5/2026 13:21;22,5;49,1;22,3;52,5;286;-148,87;8,70;0,23
18/5/2026 13:24;22,6;49,3;22,4;52,6;286;-148,87;8,70;0,23
18/5/2026 13:24;22,5;49,4;22,3;52,5;285;-148,87;8,69;0,23
18/5/2026 13:25;22,6;49,2;22,3;52,5;284;-148,87;8,71;0,23
18/5/2026 13:27;22,5;49,1;22,3;52,5;283;-148,87;8,71;0,23
18/5/2026 13:30;22,4;49,1;22,2;52,5;284;-148,87;8,70;0,23
18/5/2026 13:33;22,4;49,2;22,3;52,8;284;-148,87;8,70;0,23
18/5/2026 13:33;22,5;49,4;22,4;53,0;285;-148,87;8,70;0,23
18/5/2026 13:33;22,6;49,5;22,3;53,0;286;-148,87;8,70;0,23
18/5/2026 13:33;22,6;49,4;22,3;52,9;285;-148,87;8,72;0,23
18/5/2026 13:33;22,5;49,5;22,3;53,0;286;-148,87;8,70;0,23
18/5/2026 13:33;22,5;49,3;22,3;53,2;288;-148,87;8,71;0,23
