Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
12/7/2026 12:20;23,3;48,4;22,2;54,0;278;-148,87;8,59;0,23
12/7/2026 12:20;23,4;48,2;22,3;54,2;277;-148,87;8,59;0,23
12/7/2026 12:20;23,4;48,3;22,2;54,0;276;-148,87;8,58;0,23
12/7/2026 12:20;23,4;48,4;22,2;54,0;277;-148,87;8,59;0,23
12/7/2026 12:20;23,4;48,5;22,1;54,3;275;-148,87;8,57;0,23
12/7/2026 12:20;23,4;48,5;22,2;54,5;274;-148,87;8,57;0,23
12/7/2026 12:20;23,3;48,6;22,1;54,6;275;-148,87;8,56;0,23
12/7/2026 12:20;23,4;48,6;22,2;54,6;276;-148,87;8,55;0,23
12/7/2026 12:20;23,3;48,8;22,1;54,8;276;-148,87;8,55;0,23
12/7/2026 12:20;23,4;48,7;22,2;55,1;277;-148,87;8,55;0,23
12/7/2026 12:22;23,4;48,7;22,2;54,9;276;-148,87;8,56;0,23
12/7/2026 12:22;23,4;48,5;22,2;54,8;275;-148,87;8,58;0,23
12/7/2026 12:22;23,3;48,7;22,2;54,5;275;-148,87;8,60;0,23
12/7/2026 12:22;23,3;48,7;22,2;54,7;277;-148,87;8,59;0,23
12/7/2026 12:22;23,3;48,8;22,2;54,9;277;-148,87;8,61;0,23
12/7/2026 12:22;23,4;48,6;22,3;54,8;279;-148,87;8,60;0,23
12/7/2026 12:25;23,5;48,4;22,2;54,5;280;-148,87;8,59;0,23
12/7/2026 12:25;23,4;48,6;22,1;54,7;279;-148,87;8,57;0,23
12/7/2026 12:25;23,4;48,5;22,2;54,5;278;-148,87;8,57;0,23
12/7/2026 12:25;23,4;48,6;22,3;54,3;277;-148,87;8,57;0,23
12/7/2026 12:25;23,3;48,7;22,2;54,3;275;-148,87;8,56;0,23
12/7/2026 12:26;23,4;48,7;22,2;54,4;275;-148,87;8,58;0,23
12/7/2026 12:28;23,4;48,6;22,1;54,6;275;-148,87;8,57;0,23
12/7/2026 12:29;23,3;48,6;22,1;54,7;276;-148,87;8,56;0,23
12/7/2026 12:29;23,3;48,6;22,2;54,8;274;-148,87;8,54;0,23
12/7/2026 12:29;23,3;48,6;22,1;55,0;275;-148,87;8,55;0,23
12/7/2026 12:29;23,3;48,6;22,1;54,9;276;-148,87;8,55;0,23
12/7/2026 12:29;23,3;48,7;22,1;55,1;276;-148,87;8,54;0,23
12/7/2026 12:29;23,2;48,8;22,2;55,0;274;-148,87;8,54;0,23
12/7/2026 12:29;23,2;49,0;22,1;54,7;274;-148,87;8,56;0,23
12/7/2026 12:29;23,2;48,9;22,2;54,6;272;-148,87;8,57;0,23
12/7/2026 12:30;23,2;48,9;22,3;54,4;273;-148,87;8,57;0,23
12/7/2026 12:30;23,1;48,7;22,3;54,5;271;-148,87;8,55;0,23
12/7/2026 12:31;23,1;48,8;22,3;54,5;272;-148,87;8,56;0,23
12/7/2026 12:33;23,0;49,0;22,4;54,4;271;-148,87;8,57;0,23
12/7/2026 12:33;23,1;49,2;22,3;54,6;270;-148,87;8,56;0,23
12/7/2026 12:33;23,2;49,3;22,3;54,8;270;-148,87;8,57;0,23
12/7/2026 12:33;23,1;49,3;22,3;54,8;270;-148,87;8,58;0,23
12/7/2026 12:33;23,0;49,3;22,4;54,6;269;-148,87;8,58;0,23
12/7/2026 12:33;23,1;49,4;22,3;54,8;268;-148,87;8,58;0,23
12/7/2026 12:36;23,1;49,3;22,3;54,9;269;-148,87;8,58;0,23
12/7/2026 12:36;23,0;49,1;22,3;55,0;268;-148,87;8,59;0,23
12/7/2026 12:36;23,0;49,2;22,3;55,1;270;-148,87;8,61;0,23
12/7/2026 12:39;23,0;49,4;22,3;55,3;271;-148,87;8,63;0,23
12/7/2026 12:39;23,0;49,3;22,3;55,2;272;-148,87;8,64;0,23
12/7/2026 12:39;23,0;49,5;22,3;55,2;272;-148,87;8,64;0,23
12/7/2026 12:39;22,9;49,5;22,4;55,5;273;-148,87;8,64;0,23
12/7/2026 12:39;22,9;49,7;22,3;55,2;271;-148,87;8,64;0,23
12/7/2026 12:39;22,8;49,7;22,3;55,1;271;-148,87;8,66;0,23
12/7/2026 12:40;22,8;49,7;22,4;54,9;271;-148,87;8,65;0,23
12/7/2026 12:40;22,8;49,5;22,5;54,6;272;-148,87;8,65;0,23
12/7/2026 12:40;22,9;49,4;22,5;54,5;271;-148,87;8,65;0,23
12/7/2026 12:40;23,0;49,6;22,5;54,8;270;-148,87;8,64;0,23
12/7/2026 12:43;22,9;49,7;22,5;54,9;272;-148,87;8,64;0,23
12/7/2026 12:46;22,9;49,6;22,5;55,1;273;-148,87;8,65;0,23
12/7/2026 12:46;23,0;49,7;22,5;55,4;273;-148,87;8,66;0,23
12/7/2026 12:47;23,0;49,9;22,5;55,2;273;-148,87;8,66;0,23
12/7/2026 12:47;22,9;50,0;22,5;55,2;271;-148,87;8,65;0,23
12/7/2026 12:47;23,0;50,1;22,6;55,1;270;-148,87;8,64;0,23
12/7/2026 12:48;23,0;50,3;22,5;55,2;268;-148,87;8,64;0,23
12/7/2026 12:51;22,9;50,2;22,6;55,3;270;-148,87;8,65;0,23
12/7/2026 12:51;22,8;50,1;22,5;55,1;270;-148,87;8,67;0,23
12/7/2026 12:54;22,9;50,1;22,4;54,8;270;-148,87;8,68;0,23
12/7/2026 12:56;23,0;50,0;22,5;54,9;270;-148,87;8,66;0,23
12/7/2026 12:59;22,9;50,1;22,6;54,9;269;-148,87;8,68;0,23
12/7/2026 12:59;22,9;50,0;22,6;54,9;267;-148,87;8,68;0,23
12/7/2026 12:59;23,0;50,1;22,6;54,6;268;-148,87;8,66;0,23
12/7/2026 12:59;23,0;50,1;22,6;54,6;267;-148,87;8,65;0,23
12/7/2026 12:59;23,0;50,3;22,6;54,9;267;-148,87;8,66;0,23
12/7/2026 12:59;23,0;50,5;22,5;54,8;266;-148,87;8,64;0,23
