Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
14/6/2026 12:20;22,8;47,4;22,2;54,8;279;-148,87;8,45;0,23
14/6/2026 12:21;22,9;47,6;22,2;55,1;278;-148,87;8,47;0,23
14/6/2026 12:24;22,9;47,4;22,1;55,2;280;-148,87;8,47;0,23
14/6/2026 12:27;22,9;47,5;22,1;55,2;280;-148,87;8,46;0,23
14/6/2026 12:27;23,0;47,7;22,2;54,9;279;-148,87;8,45;0,23
14/6/2026 12:27;23,1;47,5;22,3;55,2;281;-148,87;8,43;0,23
14/6/2026 12:27;23,1;47,6;22,3;55,0;280;-148,87;8,43;0,23
14/6/2026 12:30;;;;;274;-148,87;;0,23
14/6/2026 12:30;23,0;47,7;22,2;55,1;279;-148,87;8,45;0,23
14/6/2026 12:30;23,0;47,7;22,3;55,3;280;-148,87;8,45;0,23
14/6/2026 12:31;23,0;47,8;22,3;55,6;280;-148,87;8,46;0,23
14/6/2026 12:31;22,9;47,7;22,4;55,3;281;-148,87;8,47;0,23
14/6/2026 12:31;22,9;47,6;22,4;55,3;281;-148,87;8,45;0,23
14/6/2026 12:31;22,8;47,7;22,4;55,3;281;-148,87;8,44;0,23
14/6/2026 12:31;22,8;47,7;22,4;55,6;282;-148,87;8,43;0,23
14/6/2026 12:31;22,8;47,7;22,4;55,6;280;-148,87;8,43;0,23
14/6/2026 12:31;22,9;47,8;22,3;55,5;281;-148,87;8,44;0,23
14/6/2026 12:31;22,8;48,0;22,3;55,7;280;-148,87;8,45;0,23
14/6/2026 12:31;22,8;47,8;22,3;55,8;280;-148,87;8,44;0,23
14/6/2026 12:31;22,9;47,9;22,4;55,8;280;-148,87;8,44;0,23
14/6/2026 12:31;22,9;48,0;22,4;56,0;280;-148,87;8,45;0,23
14/6/2026 12:32;23,2;48,1;22,1
14/6/2026 12:32;23,0;48,1;22,5;56,1;282;-148,87;8,44;0,23
14/6/2026 12:32;23,0;48,3;22,4;55,9;281;-148,87;8,44;0,23
14/6/2026 12:32;23,1;48,3;22,4;56,0;280;-148,87;8,45;0,23
14/6/2026 12:32;23,1;48,2;22,4;55,8;279;-148,87;8,45;0,23
14/6/2026 12:34;23,1;48,3;22,5;56,1;277;-148,87;8,47;0,23
14/6/2026 12:35;23,1;48,2;22,6;56,1;276;-148,87;8,45;0,23
14/6/2026 12:37;23,2;48,1;22,7;56,3;277;-148,87;8,46;0,23
14/6/2026 12:40;23,1;48,3;22,7;56,1;277;-148,87;8,44;0,23
14/6/2026 12:40;23,1;48,3;22,8;55,8;276;-148,87;8,44;0,23
14/6/2026 12:40;23,2;48,1;22,8;55,8;274;-148,87;8,45;0,23
14/6/2026 12:40;23,3;48,3;22,8;56,1;276;-148,87;8,45;0,23
14/6/2026 12:40;;;;;274;-148,87;;0,23
14/6/2026 12:40;23,4;48,5;22,9;55,9;274;-148,87;8,46;0,23
14/6/2026 12:40;23,4;48,4;22,9;55,9;274;-148,87;8,46;0,23
14/6/2026 12:40;23,5;48,3;23,0;55,7;274;-148,87;8,45;0,23
14/6/2026 12:40;23,5;48,2;23,0;55,9;276;-148,87;8,46;0,23
14/6/2026 12:41;23,6;48,3;23,0;55,7;274;-148,87;8,47;0,23
14/6/2026 12:41;23,5;48,3;23,0;55,5;276;-148,87;8,47;0,23
14/6/2026 12:41;23,6;48,4;22,9;55,2;276;-148,87;8,46;0,23
14/6/2026 12:41;23,5;48,6;22,9;55,1;277;-148,87;8,48;0,23
14/6/2026 12:43;23,5;48,7;22,8;54,9;278;-148,87;8,49;0,23
14/6/2026 12:43;23,4;48,5;22,9;55,0;279;-148,87;8,50;0,23
