Fecha;Temp1;Humedad 1;Temp 2;Humedad 2;TDS;Temperatura NTC;Ph;Nivel (m)
2/4/2026 12:20;23,0;47,8;22,4;53,1;271;-148,87;8,50;0,23
2/4/2026 12:23;23,1;47,9;22,3;53,1;272;-148,87;8,49;0,23
2/4/2026 12:23;ERROR;N/A;22,1;54,5;274;-148,87;8,59;0,23
2/4/2026 12:26;23,2;48,1;22,4;53,4;272;-148,87;8,47;0,23
2/4/2026 12:26;23,2;48,2;22,3;53,6;273;-148,87;8,48;0,23
2/4/2026 12:26;23,2;48,4;22,2;53,8;271;-148,87;8,49;0,23
2/4/2026 12:26;23,3;48,6;22,3;54,0;271;-148,87;8,48;0,23
2/4/2026 12:28;23,2;48,6;22,2;53,8;269;-148,87;8,49;0,23
2/4/2026 12:28;23,3;48,7;22,2;54,0;270;-148,87;8,48;0,23
2/4/2026 12:28;23,2;48,8;22,1;54,3;271;-148,87;8,46;0,23
2/4/2026 12:28;23,3;48,9;22,1;54,1;272;-148,87;8,48;0,23
2/4/2026 12:28;23,2;48,8;22,1;54,4;272;-148,87;8,50;0,23
2/4/2026 12:28;23,3;48,7;22,1;54,6;271;-148,87;8,50;0,23
2/4/2026 12:28;23,2;48,9;22,1;54,7;270;-148,87;8,52;0,23
2/4/2026 12:30;23,1;48,9;22,0;54,6;270;-148,87;8,53;0,23
2/4/2026 12:32;23,0;49,0;22,1;54,7;269;-148,87;8,54;0,23
2/4/2026 12:34;23,0;48,8;22,2;54,7;270;-148,87;8,54;0,23
2/4/2026 12:34;23,0;48,8;22,2;55,0;271;-148,87;8,56;0,23
2/4/2026 12:34;23,0;49,0;22,2;55,0;273;-148,87;8,56;0,23
2/4/2026 12:34;23,1;48,9;22,3;54,8;275;-148,87;8,55;0,23
2/4/2026 12:37;23,1;48,7;22,3;54,6;276;-148,87;8,56;0,23
2/4/2026 12:37;23,0;48,9;22,2;54,8;278;-148,87;8,57;0,23
2/4/2026 12:37;23,1;48,9;22,2;54,5;279;-148,87;8,57;0,23
2/4/2026 12:37;;;;;274;-148,87;;0,23
2/4/2026 12:37;23,1;48,8;22,2;54,5;278;-148,87;8,58;0,23
2/4/2026 12:40;23,0;48,7;22,2;54,2;278;-148,87;8,58;0,23
2/4/2026 12:40;23,0;48,7;22,1;54,2;278;-148,87;8,57;0,23
2/4/2026 12:43;22,9;48,5;22,1;54,1;276;-148,87;8,56;0,23
2/4/2026 12:43;22,8;48,6;22,1;54,1;277;-148,87;8,57;0,23
2/4/2026 12:43;22,8;48,5;22,1;54,0;276;-148,87;8,59;0,23
2/4/2026 12:43;22,8;48,3;22,0;54,3;277;-148,87;8,60;0,23
2/4/2026 12:43;22,8;48,5;22,1;54,4;277;-148,87;8,60;0,23
2/4/2026 12:46;22,8;48,4;22,1;54,5;278;-148,87;8,58;0,23
2/4/2026 12:46;22,8;48,3;22,2;54,3;278;-148,87;8,59;0,23
2/4/2026 12:48;22,7;48,2;22,2;54,2;280;-148,87;8,57;0,23
2/4/2026 12:49;22,7;48,2;22,2;54,3;279;-148,87;8,59;0,23
2/4/2026 12:49;22,8;48,1;22,2;54,1;281;-148,87;8,60;0,23
2/4/2026 12:49;22,8;48,3;22,2;54,3;280;-148,87;8,61;0,23
2/4/2026 12:49;22,8;48,1;22,2;54,2;280;-148,87;8,61;0,23
2/4/2026 12:52;22,8;48,1;22,3;54,3;281;-148,87;8,62;0,23
2/4/2026 12:53;22,7;48,2;22,3;54,6;282;-148,87;8,63;0,23
2/4/2026 12:55;22,7;48,2;22,3;54,7;281;-148,87;8,65;0,23
2/4/2026 12:55;22,8;48,3;22,3;54,7;281;-148,87;8,66;0,23
2/4/2026 12:58;22,8;48,2;22,3;54,4;282;-148,87;8,67;0,23
2/4/2026 13:00;22,9;48,3;22,3;54,7;282;-148,87;8,65;0,23
2/4/2026 13:00;22,9;48,2;22,3;54,7;284;-148,87;8,65;0,23
2/4/2026 13:00;23,0;48,3;22,3;54,5;285;-148,87;8,64;0,23
2/4/2026 13:00;23,0;48,5;22,3;54,5;286;-148,87;8,64;0,23
2/4/2026 13:02;23,0;48,3;22,3;54,8;287;-148,87;8,66;0,23
2/4/2026 13:03;23,0;48,5;22,3;54,6;288;-148,87;8,67;0,23
2/4/2026 13:03;22,9;48,4;22,4;54,8;286;-148,87;8,66;0,23
2/4/2026 13:03;22,8;48,3;22,4;54,9;285;-148,87;8,65;0,23
2/4/2026 13:03;22,9;48,4;22,3;55,1;287;-148,87;8,64;0,23
2/4/2026 13:03;22,8;48,2;22,3;55,2;288;-148,87;8,63;0,23
2/4/2026 13:03;22,8;48,0;22,3;55,3;287;-148,87;8,65;0,23
2/4/2026 13:03;22,9;47,9;22,2;55,5;288;-148,87;8,64;0,23
2/4/2026 13:04;22,9;47,8;22,2;55,6;286;-148,87;8,64;0,23
2/4/2026 13:07;23,0;47,9;22,2;55,5;286;-148,87;8,64;0,23
2/4/2026 13:07;22,9;47,8;22,3;55,6;286;-148,87;8,63;0,23
2/4/2026 13:07;23,0;47,9;22,3;55,4;286;-148,87;8,64;0,23
2/4/2026 13:07;23,0;48,0;22,4;55,3;287;-148,87;8,64;0,23
2/4/2026 13:09;23,2;48,1;22,1
2/4/2026 13:09;23,0;48,1;22,3;55,5;285;-148,87;8,66;0,23
2/4/2026 13:09;23,0;48,1;22,3;55,5;284;-148,87;8,67;0,23
2/4/2026 13:10;23,1;48,2;22,3;55,4;286;-148,87;8,65;0,23
2/4/2026 13:13;23,0;48,2;22,3;55,3;284;-148,87;8,66;0,23
2/4/2026 13:13;23,1;48,3;22,4;55,5;283;-148,87;8,67;0,23
2/4/2026 13:13;23,1;48,1;22,3;55,7;284;-148,87;8,66;0,23
2/4/2026 13:13;23,1;48,0;22,3;55,5;286;-148,87;8,65;0,23
2/4/2026 13:15;23,1;48,0;22,4;55,4;288;-148,87;8,67;0,23
2/4/2026 13:16;23,2;48,0;22,5;55,6;287;-148,87;8,67;0,23
2/4/2026 13:16;23,2;47,8;22,5;55,6;287;-148,87;8,65;0,23
2/4/2026 13:16;23,3;47,8;22,4;55,7;288;-148,87;8,67;0,23
2/4/2026 13:19;;;;;274;-148,87;;0,23
2/4/2026 13:20;23,2;47,6;22,4;56,0;286;-148,87;8,68;0,23
2/4/2026 13:20;23,1;47,4;22,5;56,2;287;-148,87;8,67;0,23
2/4/2026 13:20;23,1;47,4;22,6;56,2;285;-148,87;8,65;0,23
2/4/2026 13:21;23,1;47,5;22,5;56,1;286;-148,87;8,66;0,23
2/4/2026 13:23;23,1;47,3;22,5;56,0;285;-148,87;8,67;0,23
2/4/2026 13:23;23,2;47,4;22,4;56,2;286;-148,87;8,67;0,23
2/4/2026 13:23;23,1;47,5;22,5;56,2;286;-148,87;8,66;0,23
2/4/2026 13:23;999;-50;22,1;999;9999;-148,87;99,9;0,23
2/4/2026 13:23;23,1;47,5;22,5;56,1;286;-148,87;8,65;0,23
2/4/2026 13:23;23,2;47,6;22,6;56,2;288;-148,87;8,64;0,23
2/4/2026 13:24;23,1;47,6;22,6;56,4;288;-148,87;8,63;0,23
2/4/2026 13:24;23,0;47,8;22,6;56,6;289;-148,87;8,61;0,23
2/4/2026 13:24;23,1;47,7;22,5;56,5;290;-148,87;8,59;0,23
2/4/2026 13:24;23,1;47,9;22,4;56,8;290;-148,87;8,57;0,23
2/4/2026 13:24;23,0;47,8;22,5;56,5;291;-148,87;8,57;0,23
2/4/2026 13:24;23,1;47,9;22,4;56,6;292;-148,87;8,58;0,23
2/4/2026 13:27;23,0;47,7;22,3;56,8;292;-148,87;8,57;0,23
2/4/2026 13:30;23,0;47,5;22,3;57,0;293;-148,87;8,58;0,23
2/4/2026 13:30;23,1;47,5;22,3;57,0;292;-148,87;8,60;0,23
2/4/2026 13:30;23,1;47,7;22,3;56,9;294;-148,87;8,60;0,23
2/4/2026 13:30;23,1;47,8;22,2;56,9;294;-148,87;8,59;0,23
2/4/2026 13:30;999;-50;22,1;999;9999;-148,87;99,9;0,23
2/4/2026 13:31;23,2;47,6;22,2;56,7;293;-148,87;8,60;0,23
2/4/2026 13:31;23,3;47,6;22,1;57,0;292;-148,87;8,60;0,23
2/4/2026 13:34;23,3;47,5;22,2;57,0;291;-148,87;8,58;0,23
2/4/2026 13:34;23,3;47,7;22,3;57,1;291;-148,87;8,59;0,23
2/4/2026 13:34;23,3;47,7;22,3;57,1;290;-148,87;8,58;0,23
2/4/2026 13:37;23,3;47,9;22,4;57,2;290;-148,87;8,57;0,23
2/4/2026 13:37;23,3;48,0;22,3;57,4;290;-148,87;8,57;0,23
2/4/2026 13:37;23,2;47,8;22,4;57,1;288;-148,87;8,56;0,23
2/4/2026 13:38;23,3;47,8;22,4;57,3;289;-148,87;8,56;0,23
2/4/2026 13:38;23,3;47,9;22,4;57,5;287;-148,87;8,54;0,23
2/4/2026 13:38;23,3;47,8;22,3;57,4;286;-148,87;8,54;0,23
2/4/2026 13:38;23,2;48,0;22,4;57,3;287;-148,87;8,53;0,23
2/4/2026 13:38;23,2;48,0;22,4;57,0;288;-148,87;8,52;0,23
2/4/2026 13:39;23,2;48,0;22,4;56,9;287;-148,87;8,50;0,23
2/4/2026 13:39;23,1;47,8;22,4;56,6;287;-148,87;8,49;0,23
2/4/2026 13:41;23,1;47,6;22,4;56,6;288;-148,87;8,49;0,23
2/4/2026 13:43;23,0;47,7;22,4;56,6;290;-148,87;8,50;0,23
2/4/2026 13:46;23,0;47,7;22,4;56,8;290;-148,87;8,51;0,23
2/4/2026 13:46;23,0;47,6;22,3;56,6;291;-148,87;8,53;0,23
2/4/2026 13:46;23,0;47,5;22,3;56,9;290;-148,87;8,52;0,23
2/4/2026 13:46;23,0;47,6;22,4;57,0;288;-148,87;8,54;0,23
2/4/2026 13:47;23,1;47,7;22,3;57,0;287;-148,87;8,53;0,23
2/4/2026 13:50;23,1;47,6;22,3;56,9;287;-148,87;8,53;0,23
